Date,N225,Date,NYA,Date,IXIC,Date,GSPTSE,Date,HSI
,,,,2008-08-21,8314.139648,2008-09-05,8033.759766,2008-11-20,4651.209961
,,,,2008-08-22,8373.549805,2008-09-08,8168.620117,2008-11-21,4959.790039
,,,,2008-08-25,8229.030273,2008-09-09,7871.149902,2008-11-24,5313.759766
,,,,2008-08-26,8263.719727,2008-09-10,7957.259766,2008-11-25,5375.359863
,,,,2008-08-27,8349.839844,2008-09-11,8011.25,2008-11-26,5547.379883
,,,,2008-08-28,8466.120117,2008-09-12,8091.839844,2008-11-28,5599.299805
,,,,2008-08-29,8382.080078,2008-09-15,7680.149902,2008-12-01,5092.660156
,,,,2008-09-02,8296.969727,2008-09-16,7793.129883,2008-12-02,5308.950195
,,,,2008-09-03,8269.25,2008-09-17,7440.390137,2008-12-03,5405.549805
,,,,2008-09-04,8008.25,2008-09-18,7775.160156,2008-12-04,5232.259766
,,,,2008-09-05,8033.759766,2008-09-19,8187.129883,2008-12-05,5401.25
,,,,2008-09-08,8168.620117,2008-09-22,7918.609863,2008-12-08,5639.680176
,,,,2008-09-09,7871.149902,2008-09-23,7785.27002,2008-12-09,5522.459961
,,,,2008-09-10,7957.259766,2008-09-24,7768.819824,2008-12-10,5631.069824
,,,,2008-09-11,8011.25,2008-09-25,7927.870117,2008-12-11,5504.72998
,,,,2008-09-12,8091.839844,2008-09-26,7890.370117,2008-12-12,5543.959961
,,,,2008-09-15,7680.149902,2008-09-29,7204.009766,2008-12-15,5497.899902
,,,,2008-09-16,7793.129883,2008-09-30,7532.799805,2008-12-16,5804.970215
,,,,2008-09-17,7440.390137,2008-10-01,7519.950195,2008-12-17,5769.799805
,,,,2008-09-18,7775.160156,2008-10-02,7155.410156,2008-12-18,5617.759766
,,,,2008-09-19,8187.129883,2008-10-03,7088.939941,2008-12-19,5616.120117
,,,,2008-09-22,7918.609863,2008-10-06,6754.910156,2008-12-22,5520.819824
,,,,2008-09-23,7785.27002,2008-10-07,6388.379883,2008-12-23,5468.279785
,,,,2008-09-24,7768.819824,2008-10-08,6306.350098,2008-12-24,5487.330078
,,,,2008-09-25,7927.870117,2008-10-09,5809.97998,2008-12-26,5538.189941
,,,,2008-09-26,7890.370117,2008-10-10,5704.129883,2008-12-29,5534.640137
,,,,2008-09-29,7204.009766,2008-10-13,6400.959961,2008-12-30,5670
,,,,2008-09-30,7532.799805,2008-10-14,6380.529785,2008-12-31,5757.049805
,,,,2008-10-01,7519.950195,2008-10-15,5759.959961,2009-01-02,5915.72998
,,,,2008-10-02,7155.410156,2008-10-16,5970.899902,2009-01-05,5908.430176
,,,,2008-10-03,7088.939941,2008-10-17,5948.799805,2009-01-06,5968.839844
,,,,2008-10-06,6754.910156,2008-10-20,6287.600098,2009-01-07,5799.049805
,,,,2008-10-07,6388.379883,2008-10-21,6051.339844,2009-01-08,5837.140137
,,,,2008-10-08,6306.350098,2008-10-22,5630.470215,2009-01-09,5702.370117
,,,,2008-10-09,5809.97998,2008-10-23,5671.930176,2009-01-12,5551.029785
,,,,2008-10-10,5704.129883,2008-10-24,5427.540039,2009-01-13,5538.839844
,,,,2008-10-13,6400.959961,2008-10-27,5196.529785,2009-01-14,5328.680176
,,,,2008-10-14,6380.529785,2008-10-28,5733.450195,2009-01-15,5347.75
,,,,2008-10-15,5759.959961,2008-10-29,5774.890137,2009-01-16,5387.5
,,,,2008-10-16,5970.899902,2008-10-30,5975.029785,2009-01-20,5058.060059
,,,,2008-10-17,5948.799805,2008-10-31,6061.089844,2009-01-21,5273.990234
,,,,2008-10-20,6287.600098,2008-11-03,6054.97998,2009-01-22,5171.680176
,,,,2008-10-21,6051.339844,2008-11-04,6345.089844,2009-01-23,5195.549805
,,,,2008-10-22,5630.470215,2008-11-05,6012.169922,2009-01-26,5244.609863
,,,,2008-10-23,5671.930176,2008-11-06,5667.399902,2009-01-27,5315.439941
,,,,2008-10-24,5427.540039,2008-11-07,5871.97998,2009-01-28,5501.459961
,,,,2008-10-27,5196.529785,2008-11-10,5802.049805,2009-01-29,5300.899902
,,,,2008-10-28,5733.450195,2008-11-11,5634.370117,2009-01-30,5195.790039
,,,,2008-10-29,5774.890137,2008-11-12,5320.700195,2009-02-02,5166.470215
,,,,2008-10-30,5975.029785,2008-11-13,5715.790039,2009-02-03,5268.02002
,,,,2008-10-31,6061.089844,2008-11-14,5452.629883,2009-02-04,5242.75
,,,,2008-11-03,6054.97998,2008-11-17,5323.359863,2009-02-05,5326.009766
,,,,2008-11-04,6345.089844,2008-11-18,5365.660156,2009-02-06,5475.279785
,,,,2008-11-05,6012.169922,2008-11-19,5011.990234,2009-02-09,5479.879883
,,,,2008-11-06,5667.399902,2008-11-20,4651.209961,2009-02-10,5214.709961
,,,,2008-11-07,5871.97998,2008-11-21,4959.790039,2009-02-11,5252.680176
,,,,2008-11-10,5802.049805,2008-11-24,5313.759766,2009-02-12,5256.450195
,,,,2008-11-11,5634.370117,2008-11-25,5375.359863,2009-02-13,5206.759766
,,,,2008-11-12,5320.700195,2008-11-26,5547.379883,2009-02-17,4939.109863
,,,,2008-11-13,5715.790039,2008-11-28,5599.299805,2009-02-18,4924.540039
,,,,2008-11-14,5452.629883,2008-12-01,5092.660156,2009-02-19,4881.160156
,,,,2008-11-17,5323.359863,2008-12-02,5308.950195,2009-02-20,4804.509766
,,,,2008-11-18,5365.660156,2008-12-03,5405.549805,2009-02-23,4633.779785
,,,,2008-11-19,5011.990234,2008-12-04,5232.259766,2009-02-24,4821.740234
,,,,2008-11-20,4651.209961,2008-12-05,5401.25,2009-02-25,4753.169922
,,,,2008-11-21,4959.790039,2008-12-08,5639.680176,2009-02-26,4713.02002
,,,,2008-11-24,5313.759766,2008-12-09,5522.459961,2009-02-27,4617.029785
,,,,2008-11-25,5375.359863,2008-12-10,5631.069824,2009-03-02,4360.97998
,,,,2008-11-26,5547.379883,2008-12-11,5504.72998,2009-03-03,4334.700195
,,,,2008-11-28,5599.299805,2008-12-12,5543.959961,2009-03-04,4464.890137
,,,,2008-12-01,5092.660156,2008-12-15,5497.899902,2009-03-05,4267.600098
,,,,2008-12-02,5308.950195,2008-12-16,5804.970215,2009-03-06,4284.490234
,,,,2008-12-03,5405.549805,2008-12-17,5769.799805,2009-03-09,4226.310059
,,,,2008-12-04,5232.259766,2008-12-18,5617.759766,2009-03-10,4499.379883
,,,,2008-12-05,5401.25,2008-12-19,5616.120117,2009-03-11,4505.379883
,,,,2008-12-08,5639.680176,2008-12-22,5520.819824,2009-03-12,4684.990234
,,,,2008-12-09,5522.459961,2008-12-23,5468.279785,2009-03-13,4721
,,,,2008-12-10,5631.069824,2008-12-24,5487.330078,2009-03-16,4728.910156
,,,,2008-12-11,5504.72998,2008-12-26,5538.189941,2009-03-17,4868.140137
,,,,2008-12-12,5543.959961,2008-12-29,5534.640137,2009-03-18,4975.299805
,,,,2008-12-15,5497.899902,2008-12-30,5670,2009-03-19,4937.220215
,,,,2008-12-16,5804.970215,2008-12-31,5757.049805,2009-03-20,4832.129883
,,,,2008-12-17,5769.799805,2009-01-02,5915.72998,2009-03-23,5185.859863
,,,,2008-12-18,5617.759766,2009-01-05,5908.430176,2009-03-24,5064.330078
,,,,2008-12-19,5616.120117,2009-01-06,5968.839844,2009-03-25,5127
,,,,2008-12-22,5520.819824,2009-01-07,5799.049805,2009-03-26,5230.529785
,,,,2008-12-23,5468.279785,2009-01-08,5837.140137,2009-03-27,5096.640137
,,,,2008-12-24,5487.330078,2009-01-09,5702.370117,2009-03-30,4899.049805
,,,,2008-12-26,5538.189941,2009-01-12,5551.029785,2009-03-31,4978.97998
,,,,2008-12-29,5534.640137,2009-01-13,5538.839844,2009-04-01,5085.759766
,,,,2008-12-30,5670,2009-01-14,5328.680176,2009-04-02,5267.100098
,,,,2008-12-31,5757.049805,2009-01-15,5347.75,2009-04-03,5318.75
,,,,2009-01-02,5915.72998,2009-01-16,5387.5,2009-04-06,5249.47998
,,,,2009-01-05,5908.430176,2009-01-20,5058.060059,2009-04-07,5120.669922
,,,,2009-01-06,5968.839844,2009-01-21,5273.990234,2009-04-08,5176.410156
,,,,2009-01-07,5799.049805,2009-01-22,5171.680176,2009-04-09,5376.439941
,,,,2009-01-08,5837.140137,2009-01-23,5195.549805,2009-04-13,5410.279785
,,,,2009-01-09,5702.370117,2009-01-26,5244.609863,2009-04-14,5301.5
,,,,2009-01-12,5551.029785,2009-01-27,5315.439941,2009-04-15,5384.970215
,,,,2009-01-13,5538.839844,2009-01-28,5501.459961,2009-04-16,5454.27002
,,,,2009-01-14,5328.680176,2009-01-29,5300.899902,2009-04-17,5480.600098
,,,,2009-01-15,5347.75,2009-01-30,5195.790039,2009-04-20,5220.120117
,,,,2009-01-16,5387.5,2009-02-02,5166.470215,2009-04-21,5339.589844
,,,,2009-01-20,5058.060059,2009-02-03,5268.02002,2009-04-22,5290.609863
,,,,2009-01-21,5273.990234,2009-02-04,5242.75,2009-04-23,5372.100098
,,,,2009-01-22,5171.680176,2009-02-05,5326.009766,2009-04-24,5468.410156
,,,,2009-01-23,5195.549805,2009-02-06,5475.279785,2009-04-27,5389.830078
,,,,2009-01-26,5244.609863,2009-02-09,5479.879883,2009-04-28,5369.850098
,,,,2009-01-27,5315.439941,2009-02-10,5214.709961,2009-04-29,5516.140137
,,,,2009-01-28,5501.459961,2009-02-11,5252.680176,2009-04-30,5513.359863
,,,,2009-01-29,5300.899902,2009-02-12,5256.450195,2009-05-01,5568.759766
,,,,2009-01-30,5195.790039,2009-02-13,5206.759766,2009-05-04,5800.220215
,,,,2009-02-02,5166.470215,2009-02-17,4939.109863,2009-05-05,5770.759766
,,,,2009-02-03,5268.02002,2009-02-18,4924.540039,2009-05-06,5890.549805
,,,,2009-02-04,5242.75,2009-02-19,4881.160156,2009-05-07,5800.089844
,,,,2009-02-05,5326.009766,2009-02-20,4804.509766,2009-05-08,6000.390137
,,,,2009-02-06,5475.279785,2009-02-23,4633.779785,2009-05-11,5849.299805
,,,,2009-02-09,5479.879883,2009-02-24,4821.740234,2009-05-12,5859.140137
,,,,2009-02-10,5214.709961,2009-02-25,4753.169922,2009-05-13,5666.470215
,,,,2009-02-11,5252.680176,2009-02-26,4713.02002,2009-05-14,5733.450195
,,,,2009-02-12,5256.450195,2009-02-27,4617.029785,2009-05-15,5662.890137
,,,,2009-02-13,5206.759766,2009-03-02,4360.97998,2009-05-18,5865.870117
,,,,2009-02-17,4939.109863,2009-03-03,4334.700195,2009-05-19,5872.220215
,,,,2009-02-18,4924.540039,2009-03-04,4464.890137,2009-05-20,5870.390137
,,,,2009-02-19,4881.160156,2009-03-05,4267.600098,2009-05-21,5780.540039
,,,,2009-02-20,4804.509766,2009-03-06,4284.490234,2009-05-22,5789.620117
,,,,2009-02-23,4633.779785,2009-03-09,4226.310059,2009-05-26,5936.580078
,,,,2009-02-24,4821.740234,2009-03-10,4499.379883,2009-05-27,5823.560059
,,,,2009-02-25,4753.169922,2009-03-11,4505.379883,2009-05-28,5917.060059
,,,,2009-02-26,4713.02002,2009-03-12,4684.990234,2009-05-29,6004.069824
,,,,2009-02-27,4617.029785,2009-03-13,4721,2009-06-01,6169.069824
,,,,2009-03-02,4360.97998,2009-03-16,4728.910156,2009-06-02,6182.870117
,,,,2009-03-03,4334.700195,2009-03-17,4868.140137,2009-06-03,6033.899902
,,,,2009-03-04,4464.890137,2009-03-18,4975.299805,2009-06-04,6110.759766
,,,,2009-03-05,4267.600098,2009-03-19,4937.220215,2009-06-05,6082.640137
,,,,2009-03-06,4284.490234,2009-03-20,4832.129883,2009-06-08,6068.560059
,,,,2009-03-09,4226.310059,2009-03-23,5185.859863,2009-06-09,6101.569824
,,,,2009-03-10,4499.379883,2009-03-24,5064.330078,2009-06-10,6098.060059
,,,,2009-03-11,4505.379883,2009-03-25,5127,2009-06-11,6163.129883
,,,,2009-03-12,4684.990234,2009-03-26,5230.529785,2009-06-12,6148.609863
,,,,2009-03-13,4721,2009-03-27,5096.640137,2009-06-15,5967.259766
,,,,2009-03-16,4728.910156,2009-03-30,4899.049805,2009-06-16,5886.759766
,,,,2009-03-17,4868.140137,2009-03-31,4978.97998,2009-06-17,5864.549805
,,,,2009-03-18,4975.299805,2009-04-01,5085.759766,2009-06-18,5906.200195
,,,,2009-03-19,4937.220215,2009-04-02,5267.100098,2009-06-19,5934.240234
,,,,2009-03-20,4832.129883,2009-04-03,5318.75,2009-06-22,5725.069824
,,,,2009-03-23,5185.859863,2009-04-06,5249.47998,2009-06-23,5759.490234
,,,,2009-03-24,5064.330078,2009-04-07,5120.669922,2009-06-24,5795.720215
,,,,2009-03-25,5127,2009-04-08,5176.410156,2009-06-25,5911.029785
,,,,2009-03-26,5230.529785,2009-04-09,5376.439941,2009-06-26,5906.959961
,,,,2009-03-27,5096.640137,2009-04-13,5410.279785,2009-06-29,5962.5
,,,,2009-03-30,4899.049805,2009-04-14,5301.5,2009-06-30,5905.149902
,,,,2009-03-31,4978.97998,2009-04-15,5384.970215,2009-07-01,5954.009766
,,,,2009-04-01,5085.759766,2009-04-16,5454.27002,2009-07-02,5775.240234
,,,,2009-04-02,5267.100098,2009-04-17,5480.600098,2009-07-06,5770
,,,,2009-04-03,5318.75,2009-04-20,5220.120117,2009-07-07,5654.640137
,,,,2009-04-06,5249.47998,2009-04-21,5339.589844,2009-07-08,5624.569824
,,,,2009-04-07,5120.669922,2009-04-22,5290.609863,2009-07-09,5667.370117
,,,,2009-04-08,5176.410156,2009-04-23,5372.100098,2009-07-10,5627.52002
,,,,2009-04-09,5376.439941,2009-04-24,5468.410156,2009-07-13,5761.370117
,,,,2009-04-13,5410.279785,2009-04-27,5389.830078,2009-07-14,5805.580078
,,,,2009-04-14,5301.5,2009-04-28,5369.850098,2009-07-15,5993.160156
,,,,2009-04-15,5384.970215,2009-04-29,5516.140137,2009-07-16,6043.049805
,,,,2009-04-16,5454.27002,2009-04-30,5513.359863,2009-07-17,6038.109863
,,,,2009-04-17,5480.600098,2009-05-01,5568.759766,2009-07-20,6141.299805
,,,,2009-04-20,5220.120117,2009-05-04,5800.220215,2009-07-21,6154.390137
,,,,2009-04-21,5339.589844,2009-05-05,5770.759766,2009-07-22,6151.399902
,,,,2009-04-22,5290.609863,2009-05-06,5890.549805,2009-07-23,6302.52002
,,,,2009-04-23,5372.100098,2009-05-07,5800.089844,2009-07-24,6337.459961
,,,,2009-04-24,5468.410156,2009-05-08,6000.390137,2009-07-27,6364.660156
,,,,2009-04-27,5389.830078,2009-05-11,5849.299805,2009-07-28,6328.669922
,,,,2009-04-28,5369.850098,2009-05-12,5859.140137,2009-07-29,6280.569824
,,,,2009-04-29,5516.140137,2009-05-13,5666.470215,2009-07-30,6384.310059
,,,,2009-04-30,5513.359863,2009-05-14,5733.450195,2009-07-31,6424.279785
,,,,2009-05-01,5568.759766,2009-05-15,5662.890137,2009-08-03,6565.649902
,,,,2009-05-04,5800.220215,2009-05-18,5865.870117,2009-08-04,6569.140137
,,,,2009-05-05,5770.759766,2009-05-19,5872.220215,2009-08-05,6558.189941
,,,,2009-05-06,5890.549805,2009-05-20,5870.390137,2009-08-06,6517.669922
,,,,2009-05-07,5800.089844,2009-05-21,5780.540039,2009-08-07,6586.709961
,,,,2009-05-08,6000.390137,2009-05-22,5789.620117,2009-08-10,6550.049805
,,,,2009-05-11,5849.299805,2009-05-26,5936.580078,2009-08-11,6463.620117
,,,,2009-05-12,5859.140137,2009-05-27,5823.560059,2009-08-12,6538.870117
,,,,2009-05-13,5666.470215,2009-05-28,5917.060059,2009-08-13,6604.100098
,,,,2009-05-14,5733.450195,2009-05-29,6004.069824,2009-08-14,6537.819824
,,,,2009-05-15,5662.890137,2009-06-01,6169.069824,2009-08-17,6352.109863
,,,,2009-05-18,5865.870117,2009-06-02,6182.870117,2009-08-18,6437.069824
,,,,2009-05-19,5872.220215,2009-06-03,6033.899902,2009-08-19,6479.279785
,,,,2009-05-20,5870.390137,2009-06-04,6110.759766,2009-08-20,6553.399902
,,,,2009-05-21,5780.540039,2009-06-05,6082.640137,2009-08-21,6676.259766
,,,,2009-05-22,5789.620117,2009-06-08,6068.560059,2009-08-24,6671.140137
,,,,2009-05-26,5936.580078,2009-06-09,6101.569824,2009-08-25,6697.220215
,,,,2009-05-27,5823.560059,2009-06-10,6098.060059,2009-08-26,6687.939941
,,,,2009-05-28,5917.060059,2009-06-11,6163.129883,2009-08-27,6722.310059
,,,,2009-05-29,6004.069824,2009-06-12,6148.609863,2009-08-28,6709.040039
,,,,2009-06-01,6169.069824,2009-06-15,5967.259766,2009-08-31,6643.240234
,,,,2009-06-02,6182.870117,2009-06-16,5886.759766,2009-09-01,6487.810059
,,,,2009-06-03,6033.899902,2009-06-17,5864.549805,2009-09-02,6474.790039
,,,,2009-06-04,6110.759766,2009-06-18,5906.200195,2009-09-03,6546.600098
,,,,2009-06-05,6082.640137,2009-06-19,5934.240234,2009-09-04,6637.129883
,,,,2009-06-08,6068.560059,2009-06-22,5725.069824,2009-09-08,6726.069824
,,,,2009-06-09,6101.569824,2009-06-23,5759.490234,2009-09-09,6772.399902
,,,,2009-06-10,6098.060059,2009-06-24,5795.720215,2009-09-10,6850.810059
,,,,2009-06-11,6163.129883,2009-06-25,5911.029785,2009-09-11,6843.819824
,,,,2009-06-12,6148.609863,2009-06-26,5906.959961,2009-09-14,6879.990234
,,,,2009-06-15,5967.259766,2009-06-29,5962.5,2009-09-15,6917.069824
,,,,2009-06-16,5886.759766,2009-06-30,5905.149902,2009-09-16,7038.140137
,,,,2009-06-17,5864.549805,2009-07-01,5954.009766,2009-09-17,7002.169922
,,,,2009-06-18,5906.200195,2009-07-02,5775.240234,2009-09-18,7016.919922
,,,,2009-06-19,5934.240234,2009-07-06,5770,2009-09-21,6968.589844
,,,,2009-06-22,5725.069824,2009-07-07,5654.640137,2009-09-22,7047.129883
,,,,2009-06-23,5759.490234,2009-07-08,5624.569824,2009-09-23,6964.689941
,,,,2009-06-24,5795.720215,2009-07-09,5667.370117,2009-09-24,6862.310059
,,,,2009-06-25,5911.029785,2009-07-10,5627.52002,2009-09-25,6823.509766
,,,,2009-06-26,5906.959961,2009-07-13,5761.370117,2009-09-28,6939.759766
,,,,2009-06-29,5962.5,2009-07-14,5805.580078,2009-09-29,6926.819824
,,,,2009-06-30,5905.149902,2009-07-15,5993.160156,2009-09-30,6910.879883
,,,,2009-07-01,5954.009766,2009-07-16,6043.049805,2009-10-01,6718.049805
,,,,2009-07-02,5775.240234,2009-07-17,6038.109863,2009-10-02,6674.569824
,,,,2009-07-06,5770,2009-07-20,6141.299805,2009-10-05,6795.129883
,,,,2009-07-07,5654.640137,2009-07-21,6154.390137,2009-10-06,6899.680176
,,,,2009-07-08,5624.569824,2009-07-22,6151.399902,2009-10-07,6912.649902
,,,,2009-07-09,5667.370117,2009-07-23,6302.52002,2009-10-08,6990.669922
,,,,2009-07-10,5627.52002,2009-07-24,6337.459961,2009-10-09,7015.540039
,,,,2009-07-13,5761.370117,2009-07-27,6364.660156,2009-10-12,7051.160156
,,,,2009-07-14,5805.580078,2009-07-28,6328.669922,2009-10-13,7031.870117
,,,,2009-07-15,5993.160156,2009-07-29,6280.569824,2009-10-14,7182.379883
,,,,2009-07-16,6043.049805,2009-07-30,6384.310059,2009-10-15,7204.049805
,,,,2009-07-17,6038.109863,2009-07-31,6424.279785,2009-10-16,7133.959961
,,,,2009-07-20,6141.299805,2009-08-03,6565.649902,2009-10-19,7222.209961
,,,,2009-07-21,6154.390137,2009-08-04,6569.140137,2009-10-20,7158.27002
,,,,2009-07-22,6151.399902,2009-08-05,6558.189941,2009-10-21,7107.209961
,,,,2009-07-23,6302.52002,2009-08-06,6517.669922,2009-10-22,7182.910156
,,,,2009-07-24,6337.459961,2009-08-07,6586.709961,2009-10-23,7066.799805
,,,,2009-07-27,6364.660156,2009-08-10,6550.049805,2009-10-26,6960.089844
,,,,2009-07-28,6328.669922,2009-08-11,6463.620117,2009-10-27,6932.040039
,,,,2009-07-29,6280.569824,2009-08-12,6538.870117,2009-10-28,6765.689941
,,,,2009-07-30,6384.310059,2009-08-13,6604.100098,2009-10-29,6955.310059
,,,,2009-07-31,6424.279785,2009-08-14,6537.819824,2009-10-30,6739.450195
,,,,2009-08-03,6565.649902,2009-08-17,6352.109863,2009-11-02,6784.939941
,,,,2009-08-04,6569.140137,2009-08-18,6437.069824,2009-11-03,6812.700195
,,,,2009-08-05,6558.189941,2009-08-19,6479.279785,2009-11-04,6830.430176
,,,,2009-08-06,6517.669922,2009-08-20,6553.399902,2009-11-05,6950.140137
,,,,2009-08-07,6586.709961,2009-08-21,6676.259766,2009-11-06,6958.290039
,,,,2009-08-10,6550.049805,2009-08-24,6671.140137,2009-11-09,7135.330078
,,,,2009-08-11,6463.620117,2009-08-25,6697.220215,2009-11-10,7126.419922
,,,,2009-08-12,6538.870117,2009-08-26,6687.939941,2009-11-11,7155.359863
,,,,2009-08-13,6604.100098,2009-08-27,6722.310059,2009-11-12,7063.049805
,,,,2009-08-14,6537.819824,2009-08-28,6709.040039,2009-11-13,7119.890137
,,,,2009-08-17,6352.109863,2009-08-31,6643.240234,2009-11-16,7237.100098
,,,,2009-08-18,6437.069824,2009-09-01,6487.810059,2009-11-17,7234.060059
,,,,2009-08-19,6479.279785,2009-09-02,6474.790039,2009-11-18,7226.709961
,,,,2009-08-20,6553.399902,2009-09-03,6546.600098,2009-11-19,7117.640137
,,,,2009-08-21,6676.259766,2009-09-04,6637.129883,2009-11-20,7084.470215
,,,,2009-08-24,6671.140137,2009-09-08,6726.069824,2009-11-23,7186.330078
,,,,2009-08-25,6697.220215,2009-09-09,6772.399902,2009-11-24,7170.259766
,,,,2009-08-26,6687.939941,2009-09-10,6850.810059,2009-11-25,7232.120117
,,,,2009-08-27,6722.310059,2009-09-11,6843.819824,2009-11-27,7070.089844
,,,,2009-08-28,6709.040039,2009-09-14,6879.990234,2009-11-30,7092.359863
,,,,2009-08-31,6643.240234,2009-09-15,6917.069824,2009-12-01,7212.080078
,,,,2009-09-01,6487.810059,2009-09-16,7038.140137,2009-12-02,7222.419922
,,,,2009-09-02,6474.790039,2009-09-17,7002.169922,2009-12-03,7157.049805
,,,,2009-09-03,6546.600098,2009-09-18,7016.919922,2009-12-04,7182.709961
,,,,2009-09-04,6637.129883,2009-09-21,6968.589844,2009-12-07,7155.72998
,,,,2009-09-08,6726.069824,2009-09-22,7047.129883,2009-12-08,7056.259766
,,,,2009-09-09,6772.399902,2009-09-23,6964.689941,2009-12-09,7067.620117
,,,,2009-09-10,6850.810059,2009-09-24,6862.310059,2009-12-10,7104.5
,,,,2009-09-11,6843.819824,2009-09-25,6823.509766,2009-12-11,7125.120117
,,,,2009-09-14,6879.990234,2009-09-28,6939.759766,2009-12-14,7186.490234
,,,,2009-09-15,6917.069824,2009-09-29,6926.819824,2009-12-15,7141.439941
,,,,2009-09-16,7038.140137,2009-09-30,6910.879883,2009-12-16,7180.77002
,,,,2009-09-17,7002.169922,2009-10-01,6718.049805,2009-12-17,7063.75
,,,,2009-09-18,7016.919922,2009-10-02,6674.569824,2009-12-18,7086.189941
,,,,2009-09-21,6968.589844,2009-10-05,6795.129883,2009-12-21,7147.149902
,,,,2009-09-22,7047.129883,2009-10-06,6899.680176,2009-12-22,7184.180176
,,,,2009-09-23,6964.689941,2009-10-07,6912.649902,2009-12-23,7217.200195
,,,,2009-09-24,6862.310059,2009-10-08,6990.669922,2009-12-24,7255
,,,,2009-09-25,6823.509766,2009-10-09,7015.540039,2009-12-28,7261.240234
,,,,2009-09-28,6939.759766,2009-10-12,7051.160156,2009-12-29,7252.189941
,,,,2009-09-29,6926.819824,2009-10-13,7031.870117,2009-12-30,7241.240234
,,,,2009-09-30,6910.879883,2009-10-14,7182.379883,2009-12-31,7184.959961
,,,,2009-10-01,6718.049805,2009-10-15,7204.049805,2010-01-04,7326.740234
,,,,2009-10-02,6674.569824,2009-10-16,7133.959961,2010-01-05,7354.870117
,,,,2009-10-05,6795.129883,2009-10-19,7222.209961,2010-01-06,7377.700195
,,,,2009-10-06,6899.680176,2009-10-20,7158.27002,2010-01-07,7393.930176
,,,,2009-10-07,6912.649902,2009-10-21,7107.209961,2010-01-08,7425.350098
,,,,2009-10-08,6990.669922,2009-10-22,7182.910156,2010-01-11,7449.049805
,,,,2009-10-09,7015.540039,2009-10-23,7066.799805,2010-01-12,7370.450195
,,,,2009-10-12,7051.160156,2009-10-26,6960.089844,2010-01-13,7430.140137
,,,,2009-10-13,7031.870117,2009-10-27,6932.040039,2010-01-14,7448.52002
,,,,2009-10-14,7182.379883,2009-10-28,6765.689941,2010-01-15,7356.790039
,,,,2009-10-15,7204.049805,2009-10-29,6955.310059,2010-01-19,7443.680176
,,,,2009-10-16,7133.959961,2009-10-30,6739.450195,2010-01-20,7329.830078
,,,,2009-10-19,7222.209961,2009-11-02,6784.939941,2010-01-21,7174.459961
